ORDER ID,ORDER DATE,SHIP DATE,SHIP MODE,CUSTOMER NAME,SEGMENT,STATE,COUNTRY,MARKET,REGION,PRODUCT ID,CATEGORY,SUB CATEGROY,PRODUCT NAME,SALES,QUANTITY,DISCOUNT,PROFIT,SHIPPING COST,ORDER PRIORITY
US-2014-151841,24-03-2014,27-03-2014,Second Class,Shaun Weien,Consumer,Jalisco,Mexico,LATAM,North,FUR-BO-10002008,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",66,1,0.2,-2.476,7.18,Medium
CA-2014-120719,24-03-2014,27-03-2014,First Class,Sanjit Jacobs,Home Office,Washington,United States,US,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",35,5,0.2,11.297,6.93,Medium
US-2014-165512,24-03-2014,28-03-2014,Standard Class,Naresj Patel,Consumer,Buenos Aires,Argentina,LATAM,South,TEC-PH-10003312,Technology,Phones,"Cisco Office Telephone, VoIP",64,2,0.4,1.04,4.91,Medium
US-2014-158141,24-03-2014,29-03-2014,Standard Class,Matthew Clasen,Corporate,Jalisco,Mexico,LATAM,North,OFF-PA-10004294,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",41,2,0,0.8,3.85,High
TU-2014-6160,24-03-2014,26-03-2014,Second Class,Dionis Lloyd,Corporate,Ankara,Turkey,EMEA,EMEA,OFF-SAN-10001634,Office Supplies,Art,"Sanford Canvas, Easy-Erase",20,1,0.6,-23.874,3.74,Critical
US-2014-140074,24-03-2014,30-03-2014,Standard Class,Erin Creighton,Consumer,New York,United States,US,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,26,6,0,11.556,3.07,Low
IN-2014-27800,24-03-2014,24-03-2014,Same Day,Bruce Stewart,Consumer,Victoria,Australia,APAC,Oceania,OFF-PA-10003418,Office Supplies,Paper,"Enermax Memo Slips, Multicolor",15,1,0.1,4.083,2.69,Critical
ID-2014-14283,24-03-2014,28-03-2014,Standard Class,Cindy Chapman,Consumer,Sulawesi Tengah,Indonesia,APAC,Southeast Asia,OFF-EN-10004958,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",31,2,0.47,-8.856,2.55,High
ZI-2014-7610,24-03-2014,28-03-2014,Standard Class,Bill Stewart,Corporate,Bulawayo,Zimbabwe,Africa,Africa,TEC-STA-10000699,Technology,Machines,"StarTech Phone, Red",22,1,0.7,-20.799,2.25,Medium
ES-2014-4618917,24-03-2014,30-03-2014,Standard Class,Elizabeth Moffitt,Corporate,Ile-de-France,France,EU,Central,OFF-BI-10001544,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",36,9,0,3.78,2.13,Medium
ID-2014-51467,24-03-2014,30-03-2014,Standard Class,Lisa Ryan,Corporate,Calabarzon,Philippines,APAC,Southeast Asia,OFF-AR-10002417,Office Supplies,Art,"Boston Sketch Pad, Water Color",28,1,0.45,-17.631,1.97,Medium
TU-2014-6160,24-03-2014,26-03-2014,Second Class,Dionis Lloyd,Corporate,Ankara,Turkey,EMEA,EMEA,OFF-SAN-10004746,Office Supplies,Art,"Sanford Highlighters, Fluorescent",7,1,0.6,-3.066,1.75,Critical
NI-2014-2370,24-03-2014,26-03-2014,Second Class,Susan MacKendrick,Consumer,Edo,Nigeria,Africa,Africa,OFF-BRE-10004872,Office Supplies,Appliances,"Breville Blender, Black",54,2,0.7,-118.398,1.71,Medium
MX-2014-152107,24-03-2014,30-03-2014,Standard Class,Tracy Hopkins,Home Office,Guatemala,Guatemala,LATAM,Central,OFF-EN-10004935,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window",26,3,0,6.48,1.61,Medium
ID-2014-51467,24-03-2014,30-03-2014,Standard Class,Lisa Ryan,Corporate,Calabarzon,Philippines,APAC,Southeast Asia,OFF-PA-10003943,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",17,1,0.45,-7.1865,1.36,Medium
CA-2014-140151,24-03-2014,26-03-2014,First Class,Raymond Buch,Consumer,Washington,United States,US,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32,2,0,4.872,1.26,Medium
CA-2014-140151,24-03-2014,26-03-2014,First Class,Raymond Buch,Consumer,Washington,United States,US,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20,3,0,9.6192,1.15,Medium
IT-2014-2973778,24-03-2014,29-03-2014,Standard Class,Ricardo Sperren,Corporate,England,United Kingdom,EU,North,OFF-AR-10001607,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",28,2,0.5,-25.74,1.1,Medium
TU-2014-6160,24-03-2014,26-03-2014,Second Class,Dionis Lloyd,Corporate,Ankara,Turkey,EMEA,EMEA,OFF-AVE-10004732,Office Supplies,Labels,"Avery Round Labels, 5000 Label Set",3,1,0.6,-4.368,0.89,Critical
ZI-2014-7610,24-03-2014,28-03-2014,Standard Class,Bill Stewart,Corporate,Bulawayo,Zimbabwe,Africa,Africa,OFF-ADV-10000551,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",4,1,0.7,-9.513,0.09,Medium
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,FUR-BO-10003541,Furniture,Bookcases,"Bush Classic Bookcase, Metal","2,061",5,0,700.5,181.65,Medium
MX-2014-130694,25-03-2014,27-03-2014,First Class,Anthony Rawles,Corporate,Jalisco,Mexico,LATAM,North,FUR-BO-10002782,Furniture,Bookcases,"Safco Corner Shelving, Traditional",717,9,0.2,224.028,103.03,High
US-2014-136497,25-03-2014,27-03-2014,Second Class,Duane Benoit,Consumer,Panama,Panama,LATAM,Central,TEC-CO-10003541,Technology,Copiers,"HP Copy Machine, Color",489,5,0.402,-165.0742,75.54,High
ES-2014-4934407,25-03-2014,31-03-2014,Standard Class,Joy Bell-,Consumer,England,United Kingdom,EU,North,OFF-ST-10000952,Office Supplies,Storage,"Smead File Cart, Blue",765,6,0,7.56,61.45,Medium
US-2014-136497,25-03-2014,27-03-2014,Second Class,Duane Benoit,Consumer,Panama,Panama,LATAM,Central,OFF-ST-10001010,Office Supplies,Storage,"Fellowes Lockers, Industrial",332,4,0.4,-210.624,61.01,High
CA-2014-166184,25-03-2014,28-03-2014,First Class,Harold Ryan,Corporate,New York,United States,US,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,470,1,0,136.2971,46.56,High
IR-2014-9640,25-03-2014,29-03-2014,Standard Class,Clay Rozendal,Home Office,Razavi Khorasan,Iran,EMEA,EMEA,TEC-STA-10003081,Technology,Machines,"StarTech Phone, White",146,2,0,59.76,34.26,High
ES-2014-4934407,25-03-2014,31-03-2014,Standard Class,Joy Bell-,Consumer,England,United Kingdom,EU,North,FUR-CH-10004792,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",511,3,0,193.95,25.2,Medium
CA-2014-167101,25-03-2014,29-03-2014,Second Class,Brian Moss,Corporate,New York,United States,US,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,222,4,0,106.5216,19.17,Medium
CA-2014-122308,25-03-2014,29-03-2014,Standard Class,Mark Van Huff,Consumer,New York,United States,US,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",272,2,0.1,60.392,19,Medium
ID-2014-84164,25-03-2014,1/4/2014,Standard Class,Alejandro Ballentine,Home Office,Queensland,Australia,APAC,Oceania,OFF-EN-10000128,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",172,6,0.4,-71.748,17.72,Medium
TU-2014-5660,25-03-2014,25-03-2014,Same Day,Mary O'Rourke,Consumer,Balikesir,Turkey,EMEA,EMEA,TEC-NOK-10001844,Technology,Phones,"Nokia Office Telephone, with Caller ID",52,2,0.6,-72.996,15.64,Critical
TU-2014-5660,25-03-2014,25-03-2014,Same Day,Mary O'Rourke,Consumer,Balikesir,Turkey,EMEA,EMEA,OFF-WIL-10003933,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",41,8,0.6,-14.352,15.18,Critical
CA-2014-166184,25-03-2014,28-03-2014,First Class,Harold Ryan,Corporate,New York,United States,US,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,208,3,0.1,2.3094,14.66,High
IT-2014-1950119,25-03-2014,30-03-2014,Second Class,Shirley Schmidt,Home Office,Rhône-Alpes,France,EU,Central,OFF-SU-10000782,Office Supplies,Supplies,"Fiskars Shears, Serrated",222,5,0,64.2,12.58,Medium
ES-2014-4934407,25-03-2014,31-03-2014,Standard Class,Joy Bell-,Consumer,England,United Kingdom,EU,North,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",185,4,0,48.12,11.09,Medium
KE-2014-3240,25-03-2014,29-03-2014,Second Class,Frank Merwin,Home Office,Nairobi,Kenya,Africa,Africa,TEC-SAM-10000765,Technology,Phones,"Samsung Signal Booster, Full Size",138,1,0,66.18,10.72,Medium
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,OFF-AR-10002382,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",189,7,0,86.73,10.62,Medium
CA-2014-166184,25-03-2014,28-03-2014,First Class,Harold Ryan,Corporate,New York,United States,US,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47,3,0,22.0947,9.68,High
TU-2014-5660,25-03-2014,25-03-2014,Same Day,Mary O'Rourke,Consumer,Balikesir,Turkey,EMEA,EMEA,OFF-GRE-10003943,Office Supplies,Paper,"Green Bar Message Books, Multicolor",40,4,0.6,-12.12,9.5,Critical
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,OFF-AR-10002783,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",100,4,0,6,9.02,Medium
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,OFF-AR-10000659,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",121,4,0,41.16,8.92,Medium
IT-2014-1950119,25-03-2014,30-03-2014,Second Class,Shirley Schmidt,Home Office,Rhône-Alpes,France,EU,Central,OFF-ST-10004409,Office Supplies,Storage,"Rogers Box, Industrial",88,4,0.1,-9.78,7.39,Medium
ID-2014-37285,25-03-2014,29-03-2014,Standard Class,Eugene Barchas,Consumer,Punjab,Pakistan,APAC,Central Asia,FUR-FU-10000556,Furniture,Furnishings,"Tenex Light Bulb, Durable",77,6,0.2,-4.932,3.86,Medium
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,OFF-AR-10001898,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",80,3,0,3.15,3.07,Medium
MX-2014-130694,25-03-2014,27-03-2014,First Class,Anthony Rawles,Corporate,Jalisco,Mexico,LATAM,North,OFF-AR-10000347,Office Supplies,Art,"Sanford Pens, Blue",15,2,0,5.44,2.74,High
NI-2014-7790,25-03-2014,29-03-2014,Standard Class,Mike Gockenbach,Consumer,Bauchi,Nigeria,Africa,Africa,TEC-SAM-10003891,Technology,Phones,"Samsung Headset, with Caller ID",44,2,0.7,-95.16,2.54,Medium
ES-2014-3566095,25-03-2014,29-03-2014,Standard Class,Trudy Schmidt,Consumer,Pays de la Loire,France,EU,Central,OFF-FA-10003462,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",42,4,0,11.76,2.41,Medium
CA-2014-167101,25-03-2014,29-03-2014,Second Class,Brian Moss,Corporate,New York,United States,US,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26,2,0,11.7,2.1,Medium
ID-2014-84164,25-03-2014,1/4/2014,Standard Class,Alejandro Ballentine,Home Office,Queensland,Australia,APAC,Oceania,FUR-FU-10000507,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",31,1,0.4,-2.1,1.76,Medium
IZ-2014-4820,25-03-2014,29-03-2014,Standard Class,Maurice Satty,Consumer,Baghdad,Iraq,EMEA,EMEA,OFF-BIC-10001632,Office Supplies,Art,"BIC Pens, Easy-Erase",15,1,0,3.18,1.31,Medium
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,OFF-BI-10000329,Office Supplies,Binders,"Acco Binder, Durable",17,1,0,4.65,1.29,Medium
KE-2014-3240,25-03-2014,29-03-2014,Second Class,Frank Merwin,Home Office,Nairobi,Kenya,Africa,Africa,OFF-BIC-10003654,Office Supplies,Art,"BIC Pens, Blue",14,1,0,1.56,1.2,Medium
IZ-2014-4820,25-03-2014,29-03-2014,Standard Class,Maurice Satty,Consumer,Baghdad,Iraq,EMEA,EMEA,OFF-ROG-10000332,Office Supplies,Storage,"Rogers Box, Single Width",24,1,0,2.88,1.16,Medium
ES-2014-3206195,25-03-2014,1/4/2014,Standard Class,Bill Tyler,Corporate,Tuscany,Italy,EU,South,OFF-FA-10001026,Office Supplies,Fasteners,"Stockwell Staples, Metal",22,2,0,8.28,0.9,Medium
CA-2014-101637,25-03-2014,26-03-2014,Same Day,Ann Chong,Corporate,Texas,United States,US,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,13,2,0.2,0.9576,0.25,Medium
NI-2014-7790,25-03-2014,29-03-2014,Standard Class,Mike Gockenbach,Consumer,Bauchi,Nigeria,Africa,Africa,OFF-NOV-10004223,Office Supplies,Labels,"Novimex Shipping Labels, Adjustable",3,1,0.7,-4.626,0.15,Medium
IN-2014-17972,26-03-2014,29-03-2014,First Class,Arthur Prichep,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-AP-10003917,Office Supplies,Appliances,"KitchenAid Stove, Silver","1,422",3,0.17,428.121,367.57,Critical
IN-2014-20499,26-03-2014,29-03-2014,Second Class,Giulietta Weimer,Consumer,Guangdong,China,APAC,North Asia,TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax, Color","3,216",9,0,96.39,204.36,High
IN-2014-20499,26-03-2014,29-03-2014,Second Class,Giulietta Weimer,Consumer,Guangdong,China,APAC,North Asia,FUR-TA-10002931,Furniture,Tables,"Hon Round Table, with Bottom Storage","1,445",4,0.3,103.068,190.28,High
SF-2014-4410,26-03-2014,30-03-2014,Standard Class,Nora Pelletier,Home Office,Gauteng,South Africa,Africa,Africa,TEC-OKI-10003124,Technology,Machines,"Okidata Inkjet, Wireless","1,885",6,0,791.46,165.46,Medium
IZ-2014-7980,26-03-2014,28-03-2014,Second Class,Dave Brooks,Consumer,Arbil,Iraq,EMEA,EMEA,OFF-ROG-10000191,Office Supplies,Storage,"Rogers Lockers, Wire Frame",843,4,0,210.6,158.38,Critical
ES-2014-3491817,26-03-2014,1/4/2014,Standard Class,Kristen Hastings,Corporate,Castile-La Mancha,Spain,EU,South,TEC-CO-10003965,Technology,Copiers,"Brother Ink, Laser",737,5,0,0,121.47,Low
IN-2014-37040,26-03-2014,30-03-2014,Standard Class,Carl Jackson,Corporate,Beijing,China,APAC,North Asia,TEC-CO-10003589,Technology,Copiers,"HP Fax Machine, Digital",899,3,0,134.73,109.79,High
IN-2014-52538,26-03-2014,30-03-2014,Standard Class,Lynn Smith,Consumer,Guizhou,China,APAC,North Asia,TEC-CO-10001703,Technology,Copiers,"Brother Fax and Copier, High-Speed",569,3,0,187.74,104.17,High
US-2014-117534,26-03-2014,27-03-2014,First Class,Christina VanderZanden,Consumer,California,United States,US,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,480,2,0.2,59.998,100.8,Critical
CA-2014-155880,26-03-2014,1/4/2014,Standard Class,Justin Deggeller,Corporate,Wisconsin,United States,US,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton","1,527",7,0,427.4368,84.87,Medium
IN-2014-17972,26-03-2014,29-03-2014,First Class,Arthur Prichep,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10004576,Office Supplies,Storage,"Rogers File Cart, Single Width",353,3,0.17,4.1787,65.82,Critical
MX-2014-148950,26-03-2014,30-03-2014,Second Class,Christine Abelman,Corporate,Sinaloa,Mexico,LATAM,North,TEC-CO-10003655,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",504,2,0.002,150.31096,64.43,Medium
US-2014-117534,26-03-2014,27-03-2014,First Class,Christina VanderZanden,Consumer,California,United States,US,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,211,4,0.2,15.8376,56.26,Critical
US-2014-117534,26-03-2014,27-03-2014,First Class,Christina VanderZanden,Consumer,California,United States,US,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176,4,0,45.7704,51.23,Critical
SF-2014-4410,26-03-2014,30-03-2014,Standard Class,Nora Pelletier,Home Office,Gauteng,South Africa,Africa,Africa,OFF-FEL-10001865,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",546,4,0,114.48,49.15,Medium
IN-2014-20499,26-03-2014,29-03-2014,Second Class,Giulietta Weimer,Consumer,Guangdong,China,APAC,North Asia,FUR-BO-10000961,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",375,3,0,134.82,42.33,High
IT-2014-1448315,26-03-2014,28-03-2014,First Class,Henry MacAllister,Consumer,Lower Saxony,Germany,EU,Central,OFF-AP-10000258,Office Supplies,Appliances,"Hamilton Beach Blender, Black",187,3,0.1,-14.544,35.39,High
IN-2014-52538,26-03-2014,30-03-2014,Standard Class,Lynn Smith,Consumer,Guizhou,China,APAC,North Asia,TEC-PH-10003075,Technology,Phones,"Samsung Signal Booster, Full Size",276,2,0,5.46,33.38,High
US-2014-117534,26-03-2014,27-03-2014,First Class,Christina VanderZanden,Consumer,California,United States,US,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,186,4,0.2,62.748,28.78,Critical
IN-2014-20499,26-03-2014,29-03-2014,Second Class,Giulietta Weimer,Consumer,Guangdong,China,APAC,North Asia,OFF-SU-10003515,Office Supplies,Supplies,"Acme Shears, Serrated",373,8,0,40.8,26.48,High
IN-2014-20499,26-03-2014,29-03-2014,Second Class,Giulietta Weimer,Consumer,Guangdong,China,APAC,North Asia,FUR-FU-10000306,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack",151,3,0,9,23.49,High
CA-2014-112039,26-03-2014,30-03-2014,Standard Class,John Castell,Consumer,Texas,United States,US,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470,3,0.2,47.0376,20.65,Medium
IN-2014-17972,26-03-2014,29-03-2014,First Class,Arthur Prichep,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-AR-10003774,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",100,3,0.27,19.1511,19.68,Critical
CA-2014-155880,26-03-2014,1/4/2014,Standard Class,Justin Deggeller,Corporate,Wisconsin,United States,US,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",369,3,0,40.5867,16.59,Medium
US-2014-117534,26-03-2014,27-03-2014,First Class,Christina VanderZanden,Consumer,California,United States,US,West,OFF-AR-10003087,Office Supplies,Art,Staples,16,9,0,4.4856,5.85,Critical
ES-2014-3097580,26-03-2014,28-03-2014,First Class,Tamara Dahlen,Consumer,Bavaria,Germany,EU,Central,OFF-ST-10002759,Office Supplies,Storage,"Eldon Shelving, Industrial",44,1,0.1,-3.45,4.19,Medium
AU-2014-8900,26-03-2014,31-03-2014,Second Class,Dorothy Dickinson,Consumer,Vienna,Austria,EMEA,EMEA,OFF-ELI-10001685,Office Supplies,Supplies,"Elite Ruler, Steel",26,2,0,7.08,3.9,Medium
IN-2014-63192,26-03-2014,26-03-2014,Same Day,Duane Benoit,Consumer,National Capital,Philippines,APAC,Southeast Asia,OFF-SU-10004008,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",26,2,0.45,2.376,3.65,High
CA-2014-155880,26-03-2014,1/4/2014,Standard Class,Justin Deggeller,Corporate,Wisconsin,United States,US,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,91,1,0,14.5584,3.34,Medium
SF-2014-4410,26-03-2014,30-03-2014,Standard Class,Nora Pelletier,Home Office,Gauteng,South Africa,Africa,Africa,OFF-HON-10002610,Office Supplies,Labels,"Hon Removable Labels, Adjustable",21,2,0,1.02,1.97,Medium
CA-2014-105193,26-03-2014,1/4/2014,Standard Class,John Lee,Consumer,New York,United States,US,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11,5,0,2.9835,1.2,Low
IZ-2014-7980,26-03-2014,28-03-2014,Second Class,Dave Brooks,Consumer,Arbil,Iraq,EMEA,EMEA,OFF-HAR-10001913,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",11,1,0,2.4,1.12,Critical
SF-2014-4410,26-03-2014,30-03-2014,Standard Class,Nora Pelletier,Home Office,Gauteng,South Africa,Africa,Africa,OFF-CAM-10001690,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",17,2,0,1.32,1.06,Medium
CA-2014-143651,26-03-2014,31-03-2014,Standard Class,Filia McAdams,Corporate,Washington,United States,US,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23,2,0,6.93,1,Medium
CA-2014-101077,26-03-2014,31-03-2014,Second Class,Duane Benoit,Consumer,Texas,United States,US,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,7,2,0.2,2.14,0.93,Medium
ES-2014-3097580,26-03-2014,28-03-2014,First Class,Tamara Dahlen,Consumer,Bavaria,Germany,EU,Central,OFF-BI-10004644,Office Supplies,Binders,"Cardinal Index Tab, Durable",30,4,0,13.68,0.85,Medium
MX-2014-144134,26-03-2014,27-03-2014,First Class,Alex Grayson,Consumer,Cienfuegos,Cuba,LATAM,Caribbean,OFF-LA-10003140,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",9,2,0,3.12,0.47,High
US-2014-141677,27-03-2014,31-03-2014,Standard Class,Heather Kirkland,Corporate,Texas,United States,US,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,"2,400",5,0.2,569.9905,185.8,Medium
IN-2014-65194,27-03-2014,30-03-2014,Second Class,Art Ferguson,Consumer,Bihar,India,APAC,Central Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black","2,290",5,0,68.55,185.11,Medium
IN-2014-40764,27-03-2014,2/4/2014,Standard Class,Richard Bierner,Consumer,Chhattisgarh,India,APAC,Central Asia,FUR-BO-10004648,Furniture,Bookcases,"Sauder Library with Doors, Pine","2,723",7,0,408.24,137.38,Medium
IN-2014-17104,27-03-2014,31-03-2014,Second Class,Stephanie Ulpright,Home Office,Shanxi,China,APAC,North Asia,FUR-CH-10001871,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",501,5,0,30,104.58,High
RO-2014-4460,27-03-2014,31-03-2014,Standard Class,Carol Adams,Corporate,Prahova,Romania,EMEA,EMEA,OFF-SME-10000538,Office Supplies,Storage,"Smead File Cart, Single Width","1,031",8,0,72,101.7,Medium
ID-2014-64914,27-03-2014,28-03-2014,First Class,Alejandro Savely,Corporate,Liaoning,China,APAC,North Asia,FUR-TA-10000147,Furniture,Tables,"Lesro Coffee Table, Rectangular","1,048",6,0.3,-284.526,82.81,Medium
MX-2014-165792,27-03-2014,30-03-2014,First Class,Raymond Messe,Consumer,Santiago,Chile,LATAM,South,TEC-CO-10002700,Technology,Copiers,"Hewlett Fax and Copier, Digital",256,2,0.002,91.88664,55.76,Critical
IN-2014-17104,27-03-2014,31-03-2014,Second Class,Stephanie Ulpright,Home Office,Shanxi,China,APAC,North Asia,FUR-FU-10003736,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",330,3,0,164.88,52.84,High
